34,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,El Paraíso,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2208,1698,115,742
35,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San Miguel de Mercedes,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,443,359,1024,2833
36,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San Luis del Carmen,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2599,2672,1278,586
37,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San José Cancasque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1873,1729,116,2046
38,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San Antonio Los Ranchos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2036,2810,1066,2268
39,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,El Carrizal,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2120,293,1459,1062
40,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San Fernando,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1284,2188,1192,2818
41,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,Azacualpa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,236,838,1121,1091
42,Elecciones Municipales,2005,EL SALVADOR,REGION 2,Chalatenango,San Francisco Lempa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1281,383,2133,2316
43,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Cojutepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2218,2242,193,1950
44,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Suchitoto,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1202,2416,954,962
45,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Pedro Perulapán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2407,612,2245,2851
46,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San José Guayabal,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2481,1665,2478,1095
47,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Tenancingo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1487,88,2913,1223
48,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Rafael Cedros,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,54,364,354,1050
49,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Candelaria,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,498,1313,2586,2998
50,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,El Carmen,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,892,1985,1704,431
51,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Monte San Juan,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,992,988,860,2044
52,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Cristóbla,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,934,2654,121,1770
53,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Santa Cruz Michapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1712,1010,1580,1747
54,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Bartolomé Perulapía,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2048,1898,2939,2166
55,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Ramón,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2803,1086,1488,783
56,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,El Rosario,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2851,2440,116,2134
57,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Oratorio de Concepción,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1934,1108,1201,2834
58,Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Santa Cruz Analquito,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,887,2689,1322,1585
59,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Nueva San Salvador,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,502,2879,2598,363
60,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Quezaltepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2214,1743,957,1503
61,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Ciudad Arce,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2249,1331,1513,1396
62,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Juan Opico,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1200,2471,2684,30
63,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Colón,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2948,1634,752,691
64,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Puerto de la Libertad,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,979,1765,1530,882
65,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Antiguo Cuscatlán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2056,431,1076,2205
66,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Comasagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1782,2190,635,2143
67,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Pablo Tacachico,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2144,1869,1204,982
68,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Jayaque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2796,34,2874,1510
69,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Huizucar,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,381,635,1547,1241
70,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Tepecoyo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2513,1610,2034,1573
71,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Teotepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2658,1362,2374,2172
72,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Chiltiupán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,233,2950,432,2115
73,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Nuevo Cuscatlán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2670,888,840,2739
74,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Tamanique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2023,2326,599,127
75,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Sacacoyo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,835,266,1521,771
76,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San José Villa Nueva,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,773,2804,1387,1790
77,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Zaragoza,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,623,752,2380,2183
78,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Talnique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1478,2870,1810,661
79,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Matías,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1593,1927,2074,654
80,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Jicalapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2623,2559,2440,2548
81,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Zacatecoluca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,206,863,2261,1138
82,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Santiago Nonualco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1343,2458,2357,691
83,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Nonualco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,812,2552,2645,369
84,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Pedro Masahuat,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2661,546,1381,608
85,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Olocuilta,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1951,2007,2707,2150
86,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Pedro Nonualco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2776,1034,1672,712
87,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Francisco Chinameca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2593,2798,1509,1256
88,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Talpa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2207,62,347,2283
89,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,El Rosario,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,238,2211,444,453
90,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Rafael Obrajuelo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2405,1182,2063,1399
91,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Santa María Ostuma,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,887,2618,2359,1751
92,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Luis Talpa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2872,2840,985,1382
93,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Antonio Masahuat,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2257,1845,2060,1407
94,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Miguel Tepezontes,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2908,1114,1649,1577
95,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Tepezontes,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,424,1075,1538,32
96,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Tapalhuaca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,360,1994,2542,1488
97,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Cuyultitán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,964,2602,1589,495
98,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Paraíso de Osorio,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1854,2470,2886,2419
99,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Emigdio,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2050,2288,1776,2767
100,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Jerusalén,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1967,557,1078,677
101,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Mercedes La Ceiba,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1852,1615,838,2499
102,Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Luis La Herradura,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1341,1977,1634,1013
103,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,La Unión,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,186,2792,2101,2597
104,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Santa Rosa de Lima,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2030,118,2673,2788
105,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Pasaquina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,35,910,1513,566
106,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,San Alejo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1655,892,7,1180
107,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Anamorós,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,762,2151,1089,717
108,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,El Carmen,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1905,1971,512,2767
109,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Conchagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1333,869,45,144
110,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,El Sauce,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2625,231,2891,2475
111,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Lislique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1082,2822,197,1802
112,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Yucuayquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1615,2637,1147,506
113,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Nueva Esparta,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2890,365,1606,964
114,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Polorós,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2061,2224,628,198
115,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Bolívar,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2297,2609,2088,606
116,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Concepción de Oriente,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,9,250,1951,1684
117,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Intipucá,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2645,1344,2819,704
118,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,San José La Fuente,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1427,459,1800,15
119,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Yayantique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,78,934,2218,1724
120,Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Meanguera del Golfo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1435,2706,2218,493
121,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Francisco Gotera,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1065,2271,344,1530
122,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Jocoro,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2893,1318,1025,1618
123,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Corinto,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2264,495,1595,2681
124,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Sociedad,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1252,1494,2634,1710
125,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Cacaopera,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1038,1779,1036,2074
126,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Guatajiagüa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1903,2537,1148,1183
127,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,El Divisadero,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1360,129,278,1710
128,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Jocoaitique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1444,520,1992,2725
129,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Osicala,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2126,1433,565,440
130,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Chilanga,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,727,2916,797,5
131,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Meanguera,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,181,103,834,107
132,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Torola,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1320,851,601,1427
133,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Simón,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1431,2351,2030,1700
134,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Delicias de Concepción,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,185,1785,830,2531
135,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Joateca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1871,2413,2735,1953
136,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Arambala,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2930,506,1572,1792
137,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Lolotiquillo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,976,2952,904,1145
138,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Yamabal,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,416,62,2972,1792
139,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Yoloaiquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1231,1541,1313,2154
140,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Carlos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1989,970,1503,50
141,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,El Rosario,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,586,1440,2773,1709
142,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Perquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1735,2092,1495,2793
143,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Sensembra,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1211,2901,197,400
144,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Gualococti,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2169,2024,704,153
145,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Fernando,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1526,1374,2375,141
146,Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Isidro,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,967,872,241,1687
147,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Miguel,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1013,1469,1882,1673
148,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chinameca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2295,2614,2545,2603
149,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,El Tránsito,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,351,470,2026,2951
150,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Ciudad Barrios,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,381,1872,1114,722
151,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chirilagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2498,1223,613,2668
152,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Sesori,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,141,2923,2135,1884
153,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Rafael Oriente,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2935,2025,1274,1265
154,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Moncagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1521,2573,2674,2862
155,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Lolotique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1054,246,9,2733
156,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Jorge,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,717,438,2346,2847
157,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chapeltique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,781,1916,244,470
158,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Gerardo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1972,1263,871,2408
159,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Carolina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,829,436,2062,1688
160,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Quelepa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1216,745,1646,2529
161,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Luis de La Reina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1172,77,2123,2584
162,Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Nuevo Edén de San Juan,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,700,1457,2816,1195
